period,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.75,1.0,1.5,2.0,2.5,3.0,4.0,5.0
0.01,1.0,0.9559876711871538,0.9614365480730432,0.9052908453842055,0.8302217076440795,0.7709529110751612,0.7030535302231803,0.6267580462823248,0.5933562017430993,0.5711635358616274,0.5643184981653502,0.5796289530518649,0.5966845148240134,0.6328478831802171,0.6265234046315173
0.05,0.9559876711871538,1.0000000000000002,0.9286933094549783,0.8101803655471385,0.7217995833207065,0.6626809703202338,0.5980212401270935,0.5276255005272434,0.498814008283643,0.47872342337579865,0.4703487710443854,0.4877832195104088,0.5074520852515847,0.5371273373579819,0.5282602793039781
0.1,0.9614365480730432,0.9286933094549783,0.9999999999999998,0.8655153129231932,0.7719022889223517,0.7067233357740604,0.6312592243447046,0.5539772300233676,0.5227707395725688,0.5005750224390642,0.4931382651601046,0.5119150370177219,0.5290724398469093,0.5671813246657456,0.5676800589740135
0.2,0.9052908453842055,0.8101803655471385,0.8655153129231932,1.0,0.9019386291694323,0.8282137486436665,0.7410366390556211,0.6543730847915211,0.6114889511484272,0.5856672538585548,0.5754246179225732,0.5873678490594083,0.5975479581022971,0.6299981361241145,0.6332610266520775
0.3,0.8302217076440795,0.7217995833207065,0.7719022889223517,0.9019386291694323,1.0,0.9335800993711237,0.8483904516607115,0.7494548857127896,0.6979624984803661,0.6631821820792215,0.6471809215833424,0.6524628278921314,0.658428266370916,0.6812680929024297,0.6830542198410035
0.4,0.7709529110751612,0.6626809703202338,0.7067233357740604,0.8282137486436665,0.9335800993711237,1.0,0.929617184604258,0.8219905221964164,0.7638910872163722,0.7220143937059731,0.7039990037016011,0.7059823926054138,0.7059971490399064,0.7162359371893494,0.7105711347277613
0.5,0.7030535302231803,0.5980212401270935,0.6312592243447046,0.7410366390556211,0.8483904516607115,0.929617184604258,1.0,0.8985813411157157,0.828531228640901,0.7776036952747869,0.7477897951778472,0.7424251496163952,0.7378140683924079,0.7302256310953097,0.7160455239938077
0.75,0.6267580462823248,0.5276255005272434,0.5539772300233676,0.6543730847915211,0.7494548857127896,0.8219905221964164,0.8985813411157157,1.0,0.9407660147123311,0.8722993854840981,0.8299440898252037,0.8102675317447237,0.7950351337171063,0.7665545132688928,0.7421547610169801
1.0,0.5933562017430994,0.4988140082836431,0.5227707395725688,0.6114889511484273,0.6979624984803661,0.7638910872163722,0.8285312286409012,0.9407660147123311,0.9999999999999999,0.9285148133493273,0.8759496825813269,0.8473115180007028,0.8261004279110238,0.7891291281584216,0.7600599533955683
1.5,0.5711635358616275,0.4787234233757987,0.5005750224390642,0.5856672538585547,0.6631821820792216,0.7220143937059732,0.7776036952747869,0.8722993854840981,0.9285148133493273,0.9999999999999999,0.957824596338873,0.9265190680339866,0.9021047679214473,0.8555142660526848,0.8149900063966938
2.0,0.5643184981653502,0.47034877104438544,0.4931382651601046,0.5754246179225732,0.6471809215833425,0.7039990037016011,0.7477897951778472,0.8299440898252035,0.8759496825813269,0.957824596338873,0.9999999999999999,0.9726303068235207,0.9466030879005909,0.8982121845228139,0.8551608915803774
2.5,0.579628953051865,0.4877832195104089,0.5119150370177219,0.5873678490594083,0.6524628278921314,0.7059823926054138,0.7424251496163952,0.8102675317447237,0.8473115180007028,0.9265190680339866,0.9726303068235207,1.0,0.9798599597632645,0.9380128783970103,0.8973170853241699
3.0,0.5966845148240134,0.5074520852515847,0.5290724398469093,0.5975479581022971,0.658428266370916,0.7059971490399064,0.7378140683924079,0.7950351337171063,0.8261004279110238,0.9021047679214473,0.9466030879005909,0.9798599597632645,1.0,0.9684466952574944,0.932211079891784
4.0,0.6328478831802171,0.5371273373579819,0.5671813246657454,0.6299981361241144,0.6812680929024296,0.7162359371893496,0.7302256310953095,0.7665545132688928,0.7891291281584216,0.8555142660526848,0.8982121845228139,0.9380128783970103,0.9684466952574944,0.9999999999999998,0.9771996981083075
5.0,0.6265234046315173,0.5282602793039782,0.5676800589740134,0.6332610266520775,0.6830542198410035,0.7105711347277613,0.7160455239938078,0.7421547610169801,0.7600599533955683,0.8149900063966938,0.8551608915803774,0.8973170853241699,0.932211079891784,0.9771996981083075,1.0
