period,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.75,1.0,1.5,2.0,2.5,3.0,4.0,5.0
0.01,1.0,0.9704429073900607,0.9579146824343842,0.9162002787432522,0.845011761029433,0.775800155333486,0.7116751847266435,0.5994212705271333,0.5381822726809447,0.4968098860232168,0.4986236843273771,0.5253447207159293,0.5422971789432705,0.5720522342619262,0.5833581174070273
0.05,0.9704429073900607,1.0000000000000002,0.9483533584649103,0.8486825740863427,0.75367477573564,0.6789220123051898,0.6209158241690744,0.5158054849375168,0.459704229225297,0.42454377378900465,0.42715201815587034,0.45426138268494354,0.4753219489642688,0.5061249616520204,0.5201149916741166
0.1,0.9579146824343842,0.9483533584649103,0.9999999999999998,0.888386498100278,0.7815841551017144,0.6945687346171903,0.6220458914224274,0.5060298197289528,0.4493491880663329,0.41202382220354805,0.4170881501450526,0.44424162145341417,0.4589408945871245,0.4879631659388183,0.5014226469780394
0.2,0.9162002787432522,0.8486825740863427,0.888386498100278,1.0,0.9064520983138901,0.8217980380481984,0.736056939776864,0.6026782348607135,0.5316335907893006,0.47938619926573645,0.47731346533145685,0.5011016420971361,0.5112844877624205,0.5337611517858338,0.5352021104691125
0.3,0.845011761029433,0.75367477573564,0.7815841551017144,0.9064520983138901,1.0,0.9372003423169093,0.8472189845167949,0.7106995528890765,0.6315897309479338,0.5684213117104738,0.5604829923375857,0.5771392160711923,0.5812602475005466,0.5959041847330828,0.5915328869387448
0.4,0.775800155333486,0.6789220123051898,0.6945687346171903,0.8217980380481984,0.9372003423169093,1.0,0.9238999109658813,0.7894639562807051,0.7099325088788524,0.6419827160778402,0.6268344906966857,0.6380375095298769,0.640332939015953,0.6492671894199173,0.6402377437257033
0.5,0.7116751847266435,0.6209158241690744,0.6220458914224274,0.736056939776864,0.8472189845167949,0.9238999109658813,1.0,0.8885632346525904,0.8072436541177282,0.7336706440450506,0.7125923633071882,0.7138336133257287,0.7118224833199724,0.7120959193581167,0.6993770957610254
0.75,0.5994212705271333,0.5158054849375168,0.5060298197289528,0.6026782348607135,0.7106995528890765,0.7894639562807051,0.8885632346525904,1.0,0.9328631501086284,0.8534697254316811,0.8198308179894134,0.804561578233324,0.7913182880712428,0.7738876128973324,0.7514423919774207
1.0,0.5381822726809447,0.4597042292252971,0.4493491880663329,0.5316335907893006,0.6315897309479338,0.7099325088788524,0.8072436541177284,0.9328631501086284,0.9999999999999999,0.9212622957600287,0.8785703975325774,0.8537223556372051,0.8320551208710393,0.8010750697999066,0.7729054616577598
1.5,0.4968098860232168,0.4245437737890047,0.41202382220354805,0.47938619926573645,0.5684213117104738,0.6419827160778404,0.7336706440450504,0.8534697254316809,0.9212622957600287,0.9999999999999999,0.9540580362787703,0.9189015892742098,0.8885632142819508,0.8503122384686799,0.8128749568907876
2.0,0.498623684327377,0.42715201815587034,0.4170881501450526,0.47731346533145697,0.5604829923375856,0.6268344906966857,0.7125923633071883,0.8198308179894133,0.8785703975325774,0.9540580362787703,0.9999999999999999,0.9635285592453111,0.9301266297407074,0.8845265602278445,0.8437340246801766
2.5,0.5253447207159292,0.45426138268494354,0.44424162145341417,0.5011016420971361,0.5771392160711923,0.6380375095298769,0.7138336133257287,0.804561578233324,0.8537223556372051,0.9189015892742098,0.9635285592453111,1.0,0.9703294215381237,0.9169616199370614,0.8753695700769637
3.0,0.5422971789432703,0.4753219489642688,0.45894089458712456,0.5112844877624205,0.5812602475005466,0.640332939015953,0.7118224833199723,0.7913182880712426,0.8320551208710393,0.8885632142819508,0.9301266297407074,0.9703294215381237,1.0,0.9536183273893972,0.9147105132188368
4.0,0.5720522342619262,0.5061249616520204,0.4879631659388184,0.5337611517858338,0.5959041847330828,0.6492671894199172,0.7120959193581167,0.7738876128973325,0.8010750697999066,0.8503122384686799,0.8845265602278445,0.9169616199370614,0.9536183273893972,0.9999999999999998,0.9649107318389953
5.0,0.5833581174070273,0.5201149916741166,0.5014226469780394,0.5352021104691125,0.5915328869387448,0.6402377437257033,0.6993770957610251,0.7514423919774207,0.7729054616577598,0.8128749568907876,0.8437340246801766,0.8753695700769637,0.9147105132188368,0.9649107318389953,1.0
